@rowCount	878
w	d	n	t	g	r	s	v	b
tadni	$x_1$ изучает/штудирует/исследует $x_2$; $x_1$ — ученый/исследователь	{ckule} (школа), {cilre} (узнавать), {ctuca} (преподавать)	gismu	изучать	tad;tadn;tadni
tagji	$x_1$ тесно облегает $x_2$ (объект) в направлении/измерении $x_3$ на участке $x_4$; $x_1$ туго натянут на/обтягивает $x_2$/$x_4$	Также: в обтяжку; антоним: {kluza} {trati} (натянутый), {jarki} (узкий), {kluza} (облегать [свободно]), {rinju} (удерживаться [от чего-либо])	gismu	облегать	tag;tagj;tagji
talsa	$x_1$ бросает вызов/противоречит $x_2$ насчет $x_3$ (свойство); $x_1$ оспаривает $x_3$ у $x_2$	{jinga} (выигрывать [побеждать]), {damba} (драться), {darlu} (отстаивать [позицию]), {jivna} (соревноваться), {nandu} (трудный [сложный]) для объекта/ситуации	gismu	противоречить	tal;tals;talsa
tamca	$x_1$ — помидор/томат (овощ/растение) вида/сорта $x_2$	{grute} (плод [фрукт]), {stagi} (овощ)	gismu	томат	tamc;tamca
tamji	$x_1$ — большой палец (часть тела) конечности $x_2$ тела $x_3$	Большой палец руки: {xantamji}, большой палец ноги: {jmatamji} {degji} (палец), {tance} (язык [часть тела]), {xance} (кисть [руки]), {jamfu} (ступня)	gismu	большой палец	taj;tamj;tamji
tamne	$x_1$ состоит в двоюродном/троюродном и т.п. родстве/свойстве (кузен/кузина) с $x_2$ по виду родства $x_3$	Не ближайший родственник, по умолчанию того же поколения; вероятно, больше подходит для употребления в переносном смысле, чем {bruna} {dzena} (предок), {famti} (тетя), {mensi} (сестра), {bruna} (брат), {tunba} (брат или сестра)	gismu	кузен	tamn;tamne
tanbo	$x_1$ — доска/планка (3-мерный длинный плоский параллелепипед) из материала $x_2$	{bliku} (блок [глыба]), {kubli} (куб)	gismu	доска	ta'o;tanb;tanbo
tance	$x_1$ — язык (часть тела) $x_2$	Метафора: подобно {nazbi}, {tamji}, {degji}; язык в смысле «речь» — {bangu}. См. {moklu} (рот), {denci} (зуб), {ctebi} (губа), {xedja} (челюсть), {nazbi} (нос), {tamji} (большой палец), {degji} (палец)	gismu	язык	tac;tanc;tance
tanko	$x_1$ — табак (лист) вида/сорта $x_2$	{sigja} (сигарета), {marna} (конопля)	gismu	табак	tank;tanko
tansi	$x_1$ — таз/сковорода/миска/[кастрюля] (неглубокий сосуд) с содержимым $x_2$, из материала $x_3$	$x_2$: содержимое м.б. потенциальным: «для $x_2$» {baktu} (ведро), {palne} (поднос), {palta} (тарелка), {patxu} (котел); {kabri} (чашка) для чаши, обычно поднимаемой при использовании; {botpi} (бутылка)	gismu	кастрюля	tas;tans;tansi
tapla	$x_1$ — плитка/пластина (форма) из материала $x_2$, формы $x_3$, толщины $x_4$	Плитка есть 3-мерный объект, относительно однородный, существенно простирающийся в третьем измерении и в то же время достаточно тонкий, чтобы его форма в остальных двух измерениях была значимым признаком; например, городской квартал может рассматриваться как [tapla]; многоугольная пластина: {taplytai} или {kardytai}; {lijyclupa} — контур в виде замкнутой ломаной) {bliku} (блок [глыба]), {kubli} (куб), {matci} (матрац); {karda} (карточка) — для которой 3-е измерение несущественно; {bliku} (блок [глыба]), {kurfa} (прямоугольник), {matci} (матрац), {plita} (плоскость), {tarmi} (идея [концептуальная форма])	gismu	пластина	tapl;tapla
tarbi	$x_1$ — эмбрион/зародыш/зигота/оплодотворенное яйцо от матери $x_2$ и отца $x_3$	{gutra} (матка [анатомия]), {mamta} (мать), {patfu} (отец), {sovda} (яйцо), {rorci} (порождать), {tsiju} (семя [зерно]), {grute} (плод [фрукт])	gismu	эмбрион	tarb;tarbi
tarci	$x_1$ — звезда с характеристиками $x_2$	{solri} (солнце), {tsani} (небо)	gismu	звезда	tar;tarc;tarci
tarmi	$x_1$ (идея) есть концептуальная форма $x_2$ (чего: объект/абстракция)	$x_1$ — математическая/теоретическая идеальная форма, тогда как $x_2$ — объект/событие, служащий ее проявлением/воплощением; напр. «круглый»: {cukseltai} против «круг» (=cuktai), тогда как просто {cukla} было бы двусмысленно; модель: {ci'ersaptai}, {saptai}, {ci'ersmitai}, {smitai} {nejni} (энергия), {morna} (узор); {te} {marji} (материя [вещество]) для физической формы, {tapla} (плитка), {bliku} (блок [глыба]), {kubli} (куб), {kurfa} (прямоугольник), {cukla} (круг), {mapti} (подходить), {morna} (узор), {sarlu} (спираль)	gismu	форма	tam;tai;tarm;tarmi
taske	$x_1$ жаждет $x_2$ (чего); $x_1$ нуждается в напитке/жидкости/смазке $x_2$	{nitcu} (нуждаться), {djica} (хотеть), {xagji} (голодный), {pinxe} (пить)	gismu	жаждать	task;taske
