@rowCount	922
w	d	n	t	s	g	r	b	v
a	Ett logiskt definierande konjunktiv: sumti eftertänkt eller.	inklusiv disjunktion (p eller q eller båda), kallas inom datavetenskap ofta för OR. Ibland kallas detta för och/eller i dagligt tal.	cmavo	A	eller;och/eller;OR;sumti eller
a'a	{a'a} - definition attitydmarkör: uppmärksam\n{a'acu'i} - ouppmärksam\n{a'anai} - undvikande.		cmavo	UI1	uppmärksam
a'a cu'i	{a'a } - definition attitydmarkör: uppmärksam\n{a'a cu'i} - ouppmärksam\n{a'a nai} - undvikande.		cmavo-compound	UI*1	ouppmärksam
a'a nai	{a'a } - definition attitydmarkör: uppmärksam\n{a'a cu'i} - ouppmärksam\n{a'a nai} - undvikande.		cmavo-compound	UI*1	undvikande
a bu	bokstaven a.		bu-letteral	BY*	a
gacri	$x_1$ är ett skydd/(hölje)/(omslag)/(lock) för att skydda/dölja/ge skydd åt $x_2$.		gismu		hölje;skydd;skydda	gai;gacr;gacri
gadri	$x_1$ är en beskrivare (deskriptor)/artikel som anger beskrivning av/bestämdhet till $x_2$ (text) i språk $x_3$ med semantik $x_4$.	x2 är substantivfrasen/sumti utan artikel/beskrivare; beskrivning ((x1 med x2) = gadysu'i); notera: 'bestämmare' har blivit den accepterade allmänna lingvistiska termen, vilket ersätter 'artikel'; emellertid inkluderar 'bestämmare' alla ord som kan inleda en substantivfras/sumti, oavsett om det är en beskrivning eller inte, exv possessiva pronomen såsom lemi, kvantifierare (speciellt i obestämd form) såsom ci och su'o, samt demonstrativa pronomen såsom ti, ta och tu; termen 'beskrivare' i Lojban, är dock begränsad till ord som inleder beskrivningar (vilket utesluter obestämda), såsom de i selma'o LA och LE, deras vanliga sammansättningar såsom lemi, och möjligen lenu. 'Artikel' refererar vanligtvis endast till ett enstaka ord; Lojban antar den bredare meningen. Se även {valsi}, {cmavo}.	gismu		artikel;beskrivare	gad;gadr;gadri
galfi	$x_1$ (händelse) modifierar/(för)ändrar/transformerar/förvandlar/omvandlar $x_2$ till $x_3$.	Kausal, resultativ förändring; agentiv modififiering (= {gafygau}). jfr {stika} för icke-resultativ, {binxo} för icke-nödvändigtvis kausal förändring, {cenba} för icke-resultativ förändring; {zasni})	gismu		ändra;förändra;förvandla;modifiera;omvandla;transformera	gaf;ga'i;galf;galfi
galtu	$x_1$ är hög/upp/uppåt i referensram $x_2$ jämfört med baslinje/standardhöjde $x_3$.	Även övre; x3 definieras generellt som sträckan ovanför en nollpunkt/baslinje, eller är själva baslinjen.	gismu		hög;övre;upp;uppåt	gal;ga'u;galt;galtu
galxe	$x_1$ är en strupe [luft-/matstrupe] av $x_2$.		gismu		strupe	galx;galxe
fo	sumti place tag: tag 4th sumti place.		cmavo	FA	4th sumti place
fo'a	pro-sumti: han/hon/det/de #6 (specificerad av goi).		cmavo	KOhA4	det-6	fo'a
fo'e	pro-sumti: han/hon/det/de #7 (specificerad av goi).		cmavo	KOhA4	det-7	fo'e
fo'i	pro-sumti: han/hon/det/de #8 (specificerad av goi).		cmavo		det-8	fo'i
foi	avslutare: avslutar sammansatt lerfu; aldrig valbar.		cmavo	FOI	avslutar sammansatt lerfu
fo'o	pro-sumti: han/hon/det/de #9 (specificerad av goi).		cmavo	KOhA4	det-9
fo'u	pro-sumti: han/hon/det/de #10 (specificerad av goi).		cmavo	KOhA4	det-10
fu	sumti place tag: tag 5th sumti place.		cmavo	FA	5th sumti place
fu'e	börjar indikator långt omfång.		cmavo	FUhE	indikator omfång
fu'i	attitudinal modifierare: \n{fu'i} - lätt\n{fu'inai} - svårt.		cmavo	UI5	lätt
fu'i nai	attitudinal modifierare: \n{fu'i } - lätt\n{fu'i nai} - svårt.		cmavo-compound	UI*5	svårt
fu'o	avslutar indikator långt omfång; avslutar omfång av alla aktiva indikatorer.		cmavo	FUhO	avslutar indikator omfång
fu'u	unär matematisk operator: elliptisk/ospecificerad matematiskt uttryck (mex) operator.		cmavo	VUhU0	ospecificerad operator
fy	bokstaven f.		cmavo		f
ga'a	{zgana} modal, 1st place för betraktare ... ; bevittnat av ...		cmavo	BAI	bevittnad av;observerad av
ga'e	skifte till versal/stor bokstav.		cmavo	BY1	stor bokstav skifte;versal skifte
ga'i	attitudinal modifierare/hedersbetygelse: \n{ga'i} - stolthet/hög status; används till de av lägre rang.\n{ga'icu'i} - lika rang\n{ga'inai} - undergivenhet	Se även {gapru}, {cnita}.	cmavo	UI5	stolthet/hög status
gai	siffra/nummer: hexadecimal siffra C (decimal 12) [tolv].		cmavo	PA2	12;C
ga'i cu'i	attitudinal modifierare/hedersbetygelse: \n{ga'i } - stolthet/hög status\n{ga'i cu'i} - lika rang; används till de av lika rang.\n{ga'i nai} - undergivenhet		cmavo-compound	UI*5	lika rang
gaimast	tolfte månaden på året (december i typisk kontext).	tolfte månaden på året kan variera i betydelse beroende på vilken kalender som används, men avser normalt december om inget annat anges.	cmevla		december
ga'i nai	attitudinal modifierare/hedersbetygelse: \n{ga'i } - stolthet/hög status\n{ga'i cu'i} - lika rang\n{ga'i nai} - undergivenhet; används till de högre rang.		cmavo-compound	UI*5	undergivenhet
ganlo	$x_1$ är stängd/sluten/avspärrad/igenbommad/inte öppen, vilket förhindrar passage/tillträde till $x_2$ för $x_3$.	Som en ingång/port/dörröppning, men också t.ex. ett helvgenomträngligt membran.	gismu		avspärrad;igenbommad;stängd	ga'o;ganl;ganlo
ganra	$x_1$ är bred/vid i dimension $x_2$ [näst mest signifikanta dimension] enligt standard $x_3$.		gismu		bred;vid	gan;ganr;ganra
ganse	$x_1$ [observatör] känner/förnimmer/upptäcker stimulus egenskap $x_2$ (ka) med medel $x_3$ under omständigheter/villkor $x_4$.	x1 är sensitiv/inkännande/känslig av/för x2; även få syn på, uppfattar, lägger märke till, urskilja, känner igen (men som endast avser reaktion utan nödvändigtvis någon betydande mental process); lägg märke till att betoningen är på egenskapen som stimulerar x1 och vilken läggs märke till (sanji är passiv och är inte begränsad till sinnesintryck, likväl som att anta någon form av urskiljande/igenkännande, medan den inte bryr sig om att specificera med vilka medel något upptäcks).	gismu		förnimma;känna;upptäcka	gas;ga'e;gans;ganse
ganti	$x_1$ är äggstock/testiklar/pung/könskörtel/gonad/ovarium/fruktämne/pistill/ståndare [kroppsdel] av $x_2$ av kön $x_3$ enligt könsstandard $x_4$.	Ägg/sperma/pollen/könscellsproducerande/bärande organ.	gismu		gonad;könskörtel	gant;ganti
ganxo	$x_1$ är en analöppning/anus [kroppsdel] av $x_2$.	Även rövhål/röv/arsle; x1 är anal.	gismu		anal;analöppning;anus	gax;ganx;ganxo
ganzu	$x_1$ organiserar $x_2$ [relativt kaos/oordning] i/till $x_3$ [ordnat/organiserat resultat] efter system/princip $x_4$.	x3 är även ett system; x4 kan vara även endast en funktion som har en inneboende drivkraft att diktera organisationsstrukturen för x3.	gismu		arrangera;ordna upp;organisera	gaz;ganz;ganzu
gapci	$x_1$ är gasformig/är en gas/ånga av material/sammansättning $x_2$ under omständigheter $x_3$.	x3 inkluderar temperatur och tryck.	gismu		ånga;gas;gasformig	gac;gapc;gapci
gapru	$x_1$ är rakt/vertikalt ovanför/uppåt från $x_2$ i gravitets-/referensram $x_3$.		gismu		ovanför	gap;gapr;gapru
gasnu	$x_1$ [person/agent] är en agentiv orsak till händelse $x_2$; $x_1$ gör/åstadkommer $x_2$.		gismu		åstadkomma;göra	gau;gasn;gasnu	gau
gasta	$x_1$ är gjord av/innehåller/är en kvantitet av stål av sammansättning inklusive $x_2$.		gismu		stål	gat;gast;gasta
genja	$x_1$ är en rot [kroppsdel] av växt/art $x_2$.		gismu		rot	gej;genj;genja
gento	$x_1$ reflekterar argentinsk kultur/nationalitet/geografi i aspekt $x_2$.		gismu		argentinsk	get;ge'o;gent;gento
genxu	$x_1$ är en krok/hake/klyka/krök/hyska [form] av material $x_2$.		gismu		klyka;krok	gex;genx;genxu
gerku	$x_1$ är en hund/(hunddjur) [tamhund om inget annat anges] av art/ras/sort $x_2$.	Både gerku, {labno} (="varg") och {lorxu} (="räv") gör anspråk på delar av den biologiska familjen Canidae (hunddjur). x1 är tamhund (Canis lupus familiaris) om inte annat anges. Använd labno om arter inom tribe Canini (äkta hundar förutom tamhund) respektive lorxu om arter inom tribe Vulpini (äkta rävar).	gismu		hund;tamhund	ger;ge'u;gerk;gerku
gerna	$x_1$ är grammatik/regler/definierande former av språk $x_2$ för struktur/text $x_3$.		gismu		grammatik	gen;ge'a;gern;gerna
gidva	$x_1$ (person/objekt/händelse) guidar/vägleder/lotsar/leder $x_2$ (aktiva deltagare) i $x_3$.	En vägledande person ger råd/föreslår/ger en förebild som ska följas, men kontrollerar/leder/hanterar inte nödvändigtvis det faktiska utörandet av en händelse; en händelse kan tjäna som en vägledning genom att sätta ett mönster/exempel att söka efterlikna.	gismu		direktör;guida;guide;leda;ledare;vägleda	gid;gi'a;gidv;gidva
gigdo	$x_{1}$ är en miljard [$10^{9}$] av $x_{2}$ i dimension/aspekt $x_{3}$ (enheter om inget annat anges).		gismu		1E9;biljon;giga-;miljard	gig;gi'o;gigd;gigdo
ginka	$x_1$ är ett läger/camping/kollo/tillfällig bostad för $x_2$ på plats $x_3$.		gismu		camping;läger;tillfällig bostad	gik;gink;ginka
grasu	$x_{1}$ är en kvantitet av/är gjord av/innehåller fett/olja från ursprungskälla $x_{2}$.		gismu		fett;olja	ras;gras;grasu
grusi	$x_{1}$ är grå [färg, adjektiv].		gismu		grå	rus;grus;grusi
gubni	$x_{1}$ är offentlig/allmän/icke-gömd/öppen/gemensamt tillgänglig för/ägd av alla inom samhälle $x_{2}$ (mass).		gismu		allmän;offentlig;öppen	gub;gubn;gubni
gugde	$x_{1}$ är landet av folken $x_{2}$ med land/territorium $x_{3}$; (folk/territoriellt förhållande).	Även självständighet, inhemsk (i motsats till utländsk), nation (då det inte refererar till ethnos).	gismu		land	gug;gu'e;gugd;gugde
gundi	$x_{1}$ är industri/industriell/systematisk tillverkande aktivitet producerande $x_{2}$ genom process/medel $x_{3}$.		gismu		industri;industriell	gud;gund;gundi
gunka	$x_{1}$ [person] arbetar/sliter med/på $x_{2}$ [aktivitet] med målsättning $x_{3}$.	Även: x1 är en arbetare. (jfr {sazri}, {gasnu}, se {jibri}; {zukte} - vilket inte behöver vara arbete; begreppet 'arbete' inom fysik (= ni {muvyselbai}).	gismu		arbetare	gun;gu'a;gunk;gunka
gunro	$x_{1}$ rullar på/mot underlag $x_{2}$ roterande runt axel $x_{3}$; $x_{1}$ är en roller/vält/kavel.	Se även {bolci}, {carna}, {jendu}, {slanu}.	gismu		rulla	gur;gu'o;gunr;gunro
gau	{gasnu} modal, 1st place agent/aktör fall tag med aktiv agent.		cmavo	BAI	med aktiv agent
gi'e nai	logisk konjunktion: bridi-svans eftertänkt x men inte y.		cmavo-compound	GIhA*	bridi men inte
gi'o nai	logisk konjunktion: bridi-svans eftertänkt exklusivt eller (XOR); Latin 'aut'.		cmavo-compound	GIhA*	bridi xor
girzu	$x_1$ är en grupp/kluster/lag som uppvisar gemensam egenskap (ka) $x_2$ i enlighet med set $x_3$ länkad genom relationer $x_4$.	Även samling, lag/team innefattande/bestående av/inkluderande; medlemmar x3 (specificering av det fullständiga medlemskapet) inkluderad i grupp x1; kluster (= Word kangri not found in database.).	gismu		grupp	gir;gri;girz;girzu
gismu	$x_1$ är ett (Lojban) rotord som uttrycker relation $x_2$ mellan argument roller $x_3$, med affix $x_4$.	Lista med gismu, om det är ett fysiskt objekt (= (loi) {gimste}); om listan avser en mental konstruktion (exv föreslå att lägga till ett nytt gismu till gismulistan (={gimpoi}, {gimselcmi}, {gimselste}). Se även {cmavo}, {cmene}, {lujvo}, {smuni}, {sumti}, {tanru}, {valsi}.	gismu		rotord	gim;gi'u;gism;gismu
glare	$x_1$ är het/(mycket) varm enligt standard $x_2$.	Behagligt (milt) varm (= {mligla}), febrig (= {bi'agla}).	gismu		het	gla;glar;glare
gleki	$x_1$ är glad/lycklig/förtjust/munter över $x_2$ (händelse/tillstånd).		gismu		glad;lycklig;munter	gek;gei;glek;gleki
gletu	$x_1$ parar sig/kopulerar/knullar/häckar/ligger/har sex/samlag med $x_2$.	x1 och x2 är symmetriska. Sätter på/rider (={cpanygle}).	gismu		ha samlag med;ha sex med;knulla;kopulera;ligga med;para sig;pippa	let;gle;glet;gletu
glico	$x_1$ är engelsk/tillhör engelsktalande kultur i aspekt $x_2$.	Generellt antas "engelsk" i dess vidaste mening; tillhör landet/folket/kulturen av England (kräver normalt begränsning =gligu'e eller reducerad form gligli-); Brittisk engelska, språknormen i UK (={gliglibau}). (jfr {brito} vilket refererar till Storbritannien;  {merko}, {sralo}, {kadno}, {skoto}).	gismu		engelsk	gic;gli;glic;glico
gluta	$x_1$ är en handske/vante/mits [hand-/underarmsklädsel] av material $x_2$.	Tumvante (= {degycauglu}). Se även {taxfu}.	gismu		handske;vante	glu;glut;gluta
gocti	$x_{1}$ är en kvadriljontedel [$10^{-24}$] av $x_{2}$ i dimension/aspekt $x_{3}$ (enheter om inget annat anges).		gismu		1E-24;kvadriljontedel;septiljontedel;yokto-	goc;goct;gocti
gotro	$x_{1}$ är en kvadriljon [$10^{24}$] av $x_{2}$ i dimension/aspekt $x_{3}$ (enheter om inget annat anges).		gismu		1E24;kvadriljon;septiljon;yotta-	got;gotr;gotro
gradu	$x_{1}$ [magnitude] är en enhet/grad av/på skala/referensstandard $x_{2}$ (si'o) för uppmätt egenskap $x_{3}$.	Även grad, nivå, poäng; x3 dimension.	gismu		enhet;grad	rau;grad;gradu
grake	$x_{1}$ är $x_{2}$ gram [metrisk enhet] i massa (1 om inget annat anges) enligt standard $x_{3}$.		gismu		gram	gra;grak;grake
grana	$x_{1}$ är en stav/påle/stolpe/mast/stång/käpp/pinne [shape/form] av material $x_{2}$.	Se även {garna}.	gismu		käpp;påle;pinne;stång;stav;stolpe	ga'a;gran;grana
greku	$x_{1}$ är en ram/struktur/skelett/kontur/disposition som stöjder/bär upp/bestämmer formen av $x_{2}$.		gismu		disposition;ram;struktur	rek;grek;greku
grute	$x_{1}$ är en frukt [kroppsdel] av art $x_{2}$.		gismu		frukt	rut;grut;grute
gunma	$x_{1}$ är en massa/lag/hop/ansamling/helhet, tillsammans sammansatt av komponenter $x_{2}$, vilka anses hänger ihop.	En beskrivning i x1 indikerar massegenskap(er) som massan visar upp; massor kan avslöja egenskaper vilka inte kan återfinnas hos enskilda medlemmar i setet, vilka har blivit massifierade.	gismu		ansamling;hop;massa	gum;gunm;gunma
glatrotci	$x_1$ är ett värmereglage		lujvo		värmereglage			glare,jitro,tutci
glepe'o	$p_1$=$g_1$ är en sexpartner/knullkompis till $p_2$=$g_2$.		lujvo		KK;knullkompis;sexpartner			gletu,pendo
fertis	$x_1$ är Jungfrun (stjärnbild/stjärntecken).	Från {ferti}. Grekerna och romarna associerade Jungfrun med deras vetegudinna, Demeter-Ceres som är moder till Proserpina-Persephone. Därför blev stjärnbilden associerad med fruktbarhet (i både Babylonien, Grekland och Rom). Alternativt så var hon ibland känd som jungfrugudinnan Iustitia eller Astraea, som håller rättvisans våg i sin hand. Eftersom ferti på lojban täcker såväl potentiell som faktisk/förverkligad fertilitet, så har den ursprungliga betydelsen blivit vald, men kan förmodligen ändå tolka namnet på båda sätten (som en fruktbarhetsgudom eller som en fertil jungfru).	cmevla		Jungfrun
gliban	engelska språket		cmevla		engelska
guanJOUS	Guangzhou	Guangzhou, även känd som Kanton, ibland även Kwangchou, är en stad på subprovinsiell nivå i södra Kina och huvudstad i provinsen Guangdong. guanJOUS är baserad på mandarinuttal.För namnet baserat på lokal kantonesiskt uttal se {guonJAUS}.	obsolete cmevla		Guangzhou
iklki	$x_1$ klickar (trycker och släpper upp) knapp/switch $x_2$ för att åstadkomma $x_3$.	jfr {batke}, {danre}.	fu'ivla		klicka	iklki
gugl	Google		cmevla		Google
guglbon	Google wave		cmevla		Google wave
guonJAuS	Kanton	Guangzhou, även känd som Kanton, ibland även Kwangchou, är en stad på subprovinsiell nivå i södra Kina och huvudstad i provinsen Guangdong. guanJAUS är baserad på mandarinuttal.För namnet baserat på mandarin uttal se {guanJOUS}.	obsolete cmevla		Guangzhou;Kanton
iagis	Yagi	En av uppfinnarna av Yagi-Uda antennen; eller namnet på själva antennen.	cmevla		Yagi;Yagiantenn;Yagi-Uda antenn
iaves	Jahve		cmevla		Jahve;JHVH
ieRUcaly'im	Jerusalem		cmevla		Jerusalem
internet	Internet	jfr {mujysamseltcana}.	cmevla		internet
intranet	intranet		cmevla		intranet
i,ov	Job		cmevla		Job
irk	IRC (Internet Relay Chat)	Ett internetbaserat textkommunikationssystem i realtid. Se {irci}.	cmevla		Internet relay chat;IRC
island	Island		cmevla		Island
italian	Italien		obsolete cmevla		Italien
jaspu	$x_{1}$ är ett pass/tillstånd utfärdad till $x_{2}$ (person) av auktoritet $x_{3}$ vilket ger tillåtelse till $x_{4}$ (activity).		gismu		pass;tillstånd	jap;jasp;jaspu
jatna	$x_{1}$ är en befäl(havare)/kapten/ledare/har befälet/bossen för fordon/område $x_{2}$.		gismu		befälhavare	ja'a;jatn;jatna
jbama	$x_{1}$ är en bomb/explosiv anordning med explosivt material/princip $x_{2}$.		gismu		bomb	bam;jbam;jbama
jbari	$x_{1}$ är ett bär (frukt/växt) av växt/art $x_{2}$.	Bär är i botanisk mening mångfröiga äkta frukter inom 	undergruppen saftiga frukter. I dagligt tal ges ordet "bär" normalt en betydelse som samlar allehanda små ätbara växtdelar, även om de botaniskt sett inte är bär. Se även {grute}.	gismu		bär	jba;jbar;jbari
jbena	$x_{1}$ är född av $x_{2}$ på tid $x_{3}$ [födelsedag] och plats $x_{4}$ [födelseort]; $x_{1}$ är en inföding/infödd till (fo) $x_{4}$.	x2 ger börd åt/föder x1.	gismu		födas;infödd	jbe;jben;jbena
jbera	$x_{1}$ (agent) lånar/tillfälligt tar (kontroll över)/intar $x_{2}$ (objekt) från källa $x_{3}$ inom intervall $x_{4}$.	Kredit (= {jernu'e}); lånar/intar en egenskap eller kvalitet som en kameleont gör (={zaskai}, {zasysmitra}, {zasysmitai}).	gismu		låna	jer;jber;jbera
jbini	$x_{1}$ är emellan/bland set av punkter/gränser $x_{2}$ (set)/mitt ibland massa $x_{2}$ i egenskap $x_{3}$ (ka).	x2 (ett fullständigt set, i allmänhet i ordning) definierar gränser/omfång för x1.	gismu		emellan;mellan;mitt ibland	bin;bi'i;jbin;jbini
jdari	$x_{1}$ är hållfast/hård/beständig/oböjlig/motståndskraftig mot kraft $x_{2}$ under omständigheter/villkor $x_{3}$.		gismu		hållfast;hård	jar;jdar;jdari
jdice	$x_{1}$ (person) bestämmer sig för/beslutar/fattar beslut $x_{2}$ (du'u) about matter $x_{3}$ (event/state).		gismu		besluta;bestämma sig för;fatta beslut	jdi;jdic;jdice
jdika	$x_{1}$ (den som upplever) förminskas/minskar/avtar/drar sig samman/kontraheras/krymper/är reducerad i egenskap/kvantitet $x_{2}$ med värde $x_{3}$.		gismu		avtar;drar sig samman;förminskas;kontraheras;krymper;minskar;reduceras	jdik;jdika
jdima	$x_{1}$ [belopp] är priset för $x_{2}$ för köpare/kund/konsument $x_{3}$ prissatt av (för)säljare $x_{4}$.	x2 kan vara ett specifikt föremål, en mängdvara (massa), en händelse, eller en egenskap; för att vara pedantisk så är detta sumti-höjande för föremål/mängdvaror genom ägarskap av densamma (= {posydi'a}, {posyseldi'a} för otvetydig semantik); pris är något som bestäms/sätts av säljaren , och är nära besläktad med att erbjuda ({friti}), vilket är vad en köpare kan bestämma; (notera att pris är inte exakt samma som kostnad/utgift, vilket är det aktuella beloppet som överförs i en transaktion; det senare är {vecnu} eller {canja}; inget av dessa är detsamma som värde eller {vamji}.Se även den engelska definitionen för detta ord.	gismu		pris	di'a;jdim;jdima
jdini	$x_{1}$ är pengar/valuta utfärdad av $x_{2}$; (adjective:) $x_{1}$ är finansiell/monetär/pekuniär.	'valuta' begränsas ibland till att endast innefatta papperspengar/sedlar (= {pledi'i}).	gismu		pengar;valuta	din;di'i;jdin;jdini
jduli	$x_{1}$ är en kvantitet av  gelé/halvfast [konsistens] av material/sammansättning inklusive $x_{2}$.	x1 är geléartad.	gismu		gelé	dul;jdu;jdul;jduli
jecta	$x_{1}$ är ett statsskick/stat som styr över territorium/domän $x_{2}$; [styre/territoriellt förhållande].	(adjektiv:) x1 är medborgerlig/politisk.	gismu		stat	jec;je'a;ject;jecta
jeftu	$x_{1}$ är $x_{2}$ veckor i omfattning (1 vecka om inget annat anges) enligt standard $x_{3}$.	Vad gäller x3 så kan en vecka vara mer eller mindre än 7 dagar, t.ex. på vissa platser förr som tiden mellan besöken till marknaden. Denna vecka (={cabjeftu}); nästa vecka (={bavlamjeftu}), förra veckan (={prulamjeftu}).	gismu		vecka	jef;jeft;jeftu
jegvo	$x_{1}$ tillhör den gemensamma Judisk-Kristna-Muslimska kulturen/religionen/nationaliteten enligt aspekt $x_{2}$.		gismu		judisk-kristen-muslimsk	jeg;je'o;jegv;jegvo
jelca	$x_{1}$ brinner/[antänds/är lättantändlig/brandfarlig] vid temperatur $x_{2}$ i atmosfär $x_{3}$.	x2/x3 rumstemperatur i luft om inget annat anges; antändas (={jelcfa}), lättantändlig/eldfängd/brandfarlig (vanligtvis = {jelka'e} eller {jelfrili}).	gismu		brinna	jel;jelc;jelca
jemna	$x_{1}$ är en ädelsten [juvel/infattning etc]/polerad sten/pärla av sorten $x_{2}$ från ädelstensmineral/material/källa $x_{3}$.	Även juvel (= {jmeja'i}); ädelsten (= x2, x3, eller {jmero'i}, {jmekunra}); pärla (= {selcakyjme} - en "ädelsten" funnen inuti en mussla, {tercakyjme} - en ädelsten gjord av material av skal, {boijme} - vilken som helst klotformad ädelsten), pärlemor (= {cakyjme}).	gismu		ädelsten	jme;jemn;jemna
jenca	$x_{1}$ (event) chockar/chockera/bedövar $x_{2}$.		gismu		bedöva;chocka	jen;jenc;jenca
jendu	$x_{1}$ är en axel/spole/slända/spindel [verktyg] på vilken $x_{2}$ roterar, av material/egenskaper $x_{3}$.		gismu		axel	jed;jend;jendu
jenmi	$x_{1}$ (massa) är en armé som tjänar grupp/samhälle $x_{2}$ (massa) med funktion $x_{3}$ (aktivitet).		gismu		armé	jem;jei;jenm;jenmi
jerna	$x_{1}$ (agent/person) tjänar/[förtjänar] lön/(av)löning/betalning/hyra [sjöfart] $x_{2}$ för arbete/tjänst $x_{3}$ (aktivitet).	Även x2 arbetsförtjänst/inkomst, belöning (= {zanseljerna} eller {nemjerna}), straff (= {sfaseljerna}, {malseljerna}); x3 beteende; jobb/levebröd (= {terjerna}); x2 kan vara ett specifikt föremål, en mängdvara (massa), en händelse, eller en egenskap; för att vara pedantisk, så är detta sumti-höjande för föremål/mängdvara genom ägandeskap av densamma (= {posyjerna}, {posyseljerna} för otvetydig semantik).	gismu		förtjäna;tjäna	jern;jerna
jersi	$x_{1}$ jagar/förföljer/sätter efter/(fysiskt) följer efter $x_{2}$; förutsätter inte medveten vilja hos $x_{1}$ eller $x_{2}$.		gismu		följa efter;förfölja;jaga	je'i;jers;jersi
jerxo	$x_{1}$ reflekterar algerisk kultur/nationalitet i aspekt $x_{2}$.		gismu		algerisk	jex;jerx;jerxo
jesni	$x_{1}$ är nålformig [spetsig form, ej verktyg] av material $x_{2}$.		gismu		nålformig	jes;jesn;jesni
jetce	$x_{1}$ är en jetstråle [utskjuten ström] av material $x_{2}$ som strömmar ut från $x_{3}$.		gismu		jet-;jetstråle	je'e;jetc;jetce
jetnu	$x_{1}$ (du'u) är sant/sanning enligt standard/epistemologi/metafysik $x_{2}$.		gismu		sann;sanning;sant	jet;je'u;jetn;jetnu
jgalu	$x_{1}$ är en klo/nagel/fågelklo [kroppsdel] av $x_{2}$.		gismu		klo;nagel	ja'u;jgal;jgalu
jganu	$x_{1}$ är en vinkel [2-dimensionell form] från spets $x_{2}$ mitt emot sidan [segment] $x_{3}$.	Även (adjektiv:) x1 är vinkelformad; x2 hörn; (segment x3 kan definieras med intervall).	gismu		vinkel;vinkelformad	jga;jgan;jganu
jgari	$x_{1}$ greppar/fattar tag i/håller/gripa tag/fånga/[kramar] $x_{2}$ med $x_{3}$ (del av $x_{1}$) på ställe $x_{4}$ (del av $x_{2}$).	Krama (= {birjai}, {pamjai}); omfamna (= {xadjai}); skaka hand (= {xanjai}, {jikyxanjai}), grepp/handtag (= {veljai}, {veljaitci}).	gismu		fatta tag i;greppa;gripa tag;hålla	jai;jgar;jgari
jgina	$x_{1}$ är en gen av varelse [eller specifikt ställe på varelse] $x_{2}$ som bestämmer karaktärsdrag/process $x_{3}$.	Även kromosom = ({gincilta}, {ginpoi}).	gismu		gen	gin;jgin;jgina
jgira	$x_{1}$ (person) har/känner stolthet av/över $x_{2}$ (abstraktion).	En emotionell kombination av tillfredställelse och respekt/ of satisfaction and respect/uppskattning över egenskap(er) eller gärning(ar) av person/enhet som har ett särskilt band till känslomänniskan; stolthet över sig själv (= {se'ijgi}, {tolcumla}); använd x2 tu'a för stolthet över icke-specifika gärningar/egenskaper hos någon.	gismu		stolt	jgi;jgir;jgira
jgita	$x_{1}$ är en gitarr/violin/fiol/harpa [stränginstrument; musik] med anslagsdon/plektrum/stråke $x_{2}$.	Även oud, sitar, luta, lyra, mandolin, cello, bas, nyckelharpa osv.	gismu		stränginstrument	git;jgit;jgita
jibni	$x_{1}$ är nära/närmar sig $x_{2}$ i egenskap/kvantitet $x_{3}$ (ka/ni).		gismu		nära;närma sig	jbi;jibn;jibni
jibri	$x_{1}$ är ett jobb/sysselsättning/anställning  (en form av arbete som utförs regelbundet mot betalning) för person $x_{2}$.	Arbeta för någon annan (= {selplijibri}). Se även {briju}, {gunka}, te {jerna} vilket är anställning specifikt avlönat och inte specifikt för någon annan, te {pilno} vilket är sysselsättning inte nödvändigtvis mot betalning och inte nödvändigtvis regelbundet eller beständigt men för någon annan, se {gasnu} and se {zukte} for tillfälliga aktiviteter.	gismu		anställning;jobb;lönearbete;sysselsättning	jib;jibr;jibri
jicla	$x_{1}$ (objekt, eller skeende: kraft) rör om/blandar (samman)/mixar/[grumla/agitera] fluid (gas/vätska) $x_{2}$.	Konvektion (= {nenflejicla}); agentiv omrörning (= {jiclygau}, {jiclyzu'e}).	gismu		blanda samman;röra om	jicl;jicla
jicmu	$x_{1}$ är en bas/grund/underliggande eller fundamental princip av $x_{2}$; $x_{1}$ ligger i botten av $x_{2}$.	x2 är grundad med x1 som bas (= {selcmu}); (adjektiv:) x1 är grunden/grundläggande/fundamental); (i allmänhet är händelser och skeenden baser för händelser och skeenden, medan föremål kan vara grund/i botten av andra föremål).	gismu		bas;fundamental;grund;grundläggande;princip	cmu;jicm;jicmu
jijnu	$x_{1}$ (person) uppfattar/får kännedom intuitivt $x_{2}$ (du'u) om ämne $x_{3}$; [epistemologi].		gismu		uppfatta intuitivt	jij;jijn;jijnu
jikca	$x_{1}$ interagerar/beter sig socialt med $x_{2}$; $x_{1}$ socialiserar sig med/är social gentemot $x_{2}$.		gismu		social;socialisera	jik;jikc;jikca
jikru	$x_{1}$ är gjord av/innehåller/är en kvantitet med sprit destillerad från $x_{2}$.		gismu		sprit	jikr;jikru
jilka	$x_{1}$ är en kvantitet av/innehåller/är gjord av alkali/bas av sammansättning med bland annat $x_{2}$.	(adjektiv:) alkalisk	gismu		alkali;alkalisk;bas;basisk	jil;jilk;jilka
jilra	$x_{1}$ (person) är svartsjuk/avundsjuk/missunsam/avundas $x_{2}$ (person) angående/för $x_{3}$ (egenskap - ka).		gismu		avundas;avundsjuk	jilr;jilra
