@rowCount	3392
w	d	n	t	s	q	g	r	v	b
ei'e	{ei'e} - irrealis attitudinal: competence (ja'ai)\n{ei'enai} - incompetence (nai)	Meaning identical to the old meaning of {e'e}	experimental cmavo	UI1	LNNPPNPOQLTOUONNONLOOTNQOPOLQPOPPORRNQPOOMNKRPLNOOGOQOOONOMORRRRRPOJOQNONROLSQOONSNNMNOLPPNPQPQMNNLNNRLRKNMKNPOJPMNVKQONQONNPLMOPQJPLMMPMPNRJPRTQMORQTPMOQSQJPRPLPNMNPPPLPMPQLPLNQNPTLOJNSNQOMLTOONLROOPPQNIMKQOLRONQNSRSORONPMOTNLRONSQMNLLNROOOMLPTONLKQSMILPNJQONMMJNMOJONOLMQLSMRNPPRLOOSMQRNRSSSRQNOLMOKQPMOLMPOROSSLRNJOOOOMLMONMPQPOONNRQQVPQTRKMNNKSJNQORLNNRNNJOROPPNNPNLNQLPQNQLLOUQQM
ei'i	{ei'i} - irrealis attitudinal: constraint (ja'ai)\n{ei'icu'i} - independence (cu'i)\n{ei'inai} - resistance against constraint (nai)	Meaning identical to the old meaning of {e'i}	experimental cmavo	UI1	JOOPROQNRNUKWNNLNMJQMPNQOOROROMPNRQPKMNNNOSMQPLOLPLPOQQOMNNORQOQQPONOSOOLPPMVPOOMSSOPJPLTQPPRRSMNNLORQNULLMILORMQLJRMPRKONLNNLLONPLKMLJQKPMSKPRQROPOPPPNNPPLJOQPOPMNNPOQKPQORMONMOJPRMQHMQMTNLPTNQKLSPMPOQPNPLRPGQNPLNROSLQNMOQOQOLMOKQORQOMLRROLPLQQPOJOPRNKONNIQMPNNKOOPNPOQMLPKROTNOMPNOMSMPQMQRQRONQPNLNOORKONOQNPQSTPONKPOONKJLROOLPQRRQNMSPQPOQSMNNOMSMMQNOMMRQONJLOOQPQMPOLLQNOPOONOOUOPK
elsna	$x_1$ is a lateral (phonetic) sound	See {zunsna}, {ra'isna}, {cimsna}, {arsna}	fu'ivla		PJRNJOQNUNWORNQMOPONOSNOPPOOSONTPOMPPLSPKMQNMQKNMNQNMTNQQOPQQQQMMNNMMPPNNONNVOOONQOPLQLLMPMNNRONPONNPNOOOMMMSLLKNLNQJNLKMPLOQLNOPRPKOLLNJOQOJKPNKQIOMPQPQOQMMQONNLJLOQNQNNKPOONNPKPORRSLPPLNRNRNOKIOTOQPQROMPQSQLONMQPQKNNFNPPKOMVNOKNUSMRLMLNTOROQRQLKQLRPONOLOQMMMMLNLONTSPNMQMNQOTPOPMNPPNLQMLROMRJOVLMLNLLNQKOPMMMQROQNQNLQONOSKOPQOTLOOOPOOMQPNQQOPLPNQKMPRONMPQNQPQNLTRORQOOQQOOPSMQLOSUQO	lateral
eltada	$x_1$ is a part of Lojban text representing rule 'tag' according to the first edition of the book 'The Complete Lojban Language'.	Inner structure of the rule: tense-modal (joik-jek tense-modal)*. For the description of the syntax see {jarnezi}.	fu'ivla		JRQOQMSMULSPROSRLNLMTSNPPSQPSQKPOPNQOLQOLKOPNRLOJQMLNPSOLOQPPQPNOKNNNPNMOPJLURSNPLPOLPLNQSPMPSKONQOTRQNPPKPNOLNMOMLMQPOONNMMONLOSNLLLNMNIPRKIQOOOJNPPQPRPTSMNROKOOMPMONMMMLOLPOQPKMNRMPMMSLONMQRPMLORMOQQTMLNPORNONQONRLMPLNOPNOPRJQMLQTPONOMQSONOLPONMPNOOQKPOMNOOIQMQMNMQRPQQLNKQMPONPMNMRLMQROQQOQMPQIPNONPPOONLOPLQTNNNOMQOOJKLLQQQNQNRSJILOPRPSTMOPOPNOPPQRQMKQQIRPSLMPOQMNMLPMNMNQRQSJUVPM
elvada	$x_1$ is a part of Lojban text representing rule 'space' according to the first edition of the book 'The Complete Lojban Language'.	Inner structure of the rule: VA & space-offset+ & space-interval & (MOhI space-offset). For the description of the syntax see {jarnezi}.	fu'ivla		KOQMONRNUKVOSNRQMMMMUSNPPUOORPLOQQORPNQPLKRPPTMOKPONMRSNMQPLPSPPMKMONPMOLSLMURTMOOOQMPLNQPQLORKNOPORRNMPNKPNQMPMNLKNPPQLLNKNMMOOPMLKNOKPJPQKJORQNMOOOOOTOTQLKQMNONNPMOOOLNMMLQPOQKNOROPLMRLPOOTROJLNSOOPOSLJOOOOMPPOMOTNLLKLQOMOORMNKMQSQRKONOPNOLKPQLMOLRQQLRMMNMNHQQPMONOSPSQNMKQOQQMPLOOONLPPPRQOPJOPIPKPRNQSMOMPOMOUONLPLPNOJJNMMRQPRORSKLOPOQMSRONNOPNRPMQRTMNPPLRQPJORPQPQNOQNNMLQQOQKRTPM
espelta	$x_1$ is a spelt (a kind of wheat) of variety $x_2$		fu'ivla		LMRRMPSLQOYNRKOPPLMLPRNRRQNMORLVPLQSQMSOMJRMNPMOLOQPLMOOLPLRMRPOONOLONNMNSKNULOOJQOPOPNNQPLMPTMOPOMPQPROMMKKPJOMLKLOOMNONPMNOMOOOQOKLNNNJNPOIQQRNONPMQNONMSLMPTNOPKMOONSOOQOPQPONKQORURNQRNPNNPPMMKNOSQNRTQMQPOSOLNNIOMNSILPNLKONSLSMLRONPLQLPRPSTMQLPJOOOOOLNMJNOOOPOLQJNRUPONNQRSQTMOMJOIOONQQMMKNNKNOMOMNPMPQPLRPPONSSONPLQRONMMNOOOMTQLRJQOOORORRQKMNPPQPNQOOOMPPNQRPNPROOMPOPPSNMNRPMQLQNSN
esperma	$x_1$ is semen/sperm fluid/generative substance of male animal $x_2$	See {tsiselcigla}, {nakso'a}, {sovda}, {caksova}	fu'ivla		LNRPNNTOROTKOPQNQMQQUSMMPNMQROMSPLPPPJVPQKPMORPNPSLKMSPKNKLOLTPQRMNONQQPORKOQNONKPQQLTOMIPONRPQPOMOMNRNLMMJPQQMJONOQNPNOMPNOQJROSLRPMUQLMMNNHPOMPLPPMOLMQOLOKPOOLNNLNMMNQLNOLOKMRKORUMLOONIRQMQROMLMQNLNSJOLNPOPMPMKNTUQSLLIMLOOMMOSOOTRJRMPMLRQPQPOMPQNOPOOPQPQMROMPOPOPPPSPSNONRONNJRONKPONOMSKPNNRLSQQOONNNNOOMMTNIQUNPMOMOTOMLQMQONMUONNMQQOQPOOQNMPOTNPMLOPMOMPPOQLQJOPPOPPMOMQPMOMNORORRTM	semen
esporte	$x_1$ is a type of sports practiced by $x_2$; $x_1$ is related to sports; $x_2$ is a sportsman/sportswoman	For types of sports use {le'a}. See also {zajba}, {xadykelci'e}.	fu'ivla		OOTONOSMQPRMQOSNONNSPQORMONPPSKQMTLRNQOQLJRNQTMPLOOSOQTNLPLQQRRNJNKQPNPNORNMTNNQMNOPMPKOPSLPQQNPPNNORQOQNOMOQOQMKMKUKPKPOPNMSLPOMMOPJQPOLLRQJQRPLOLSRONSMPSOKPONMKMLROPNOLMKLOPMMKRMRPRLOPIOQLPOKMOPONPQQPPPQOORMOOMOORLQMHOMRMOLRMMQLSONOIILPOOMQKUOKQMLQRRRPNPQMNOPLOISLMQPQONNMRLONPNMLKMMPLTJPOMLLNRMOLOMOTRMOOONQPUMOPQLNNONOONLPPNVMNOOOPNMQQRTLNPLMLNLNNNOOPORIOOONNRQMPNOOOPOMLUONNLQORQ	sport
estciia	$x_1$ is a strawberry of species/variety $x_2$	Upriver Halkomelem "schí:ya" (strawberry).  Synonymous with {fragari}	fu'ivla		PMQPLORMPMVLPNPQTNKQRNRPPQPQQONTTMTRSISOKKPPNSKONOMNOMROPQOOONSQJKKOPNONKPKNUNMSLRQLLNNNMOLMQQNOQLONOOOMNOLKRKLJLOLOPPNOONOQOPMOQNNJQNOOLNONKNMOLQLPNQOQKORMRPQMNOJOPNMRMLNQLNMKOKLMQTOLNRLLLNPMNOOQQPQNPQMLNRRSLRLLLPMMQNHOONMOPQMSOOQOKKJPNOPRVSKQMMMPNQSMOPONMPONLLKRPMOVPOKOQRPPPRONNPLONLORNTOOMLQQPQNOLNOQMNPROKPRNNNPJSTOQLONRNLOPPOPLRPNTTRSMORNNQNPRJQSOROROONOMMPPMQPQKPNRPQNSQNOOSOSN
esti	$x_1$ pertain to Estonian language in aspect $x_2$		fu'ivla		QPTOPSQMSNUMONUPNOOSMMLORPRMUPLVMRPPOJPNOLMNPPOQKPMMPNOOOROMROOLMOMLLQNMOQOMRLQQORLMNOOMNOMLPRSNMMQNRSMQOMOKQIQHPKONPMROPMNRTMQOQPINNNLLOOQOINPPNSLPONMOOQRLJOPOOQINNRNPOPRNPNPNLLPPQORMMRMPOJQMNNNNRPNLRQKMRROQKORNNQRMRMKOPOLOLNKLMMSSPSKMLPPPPQPSNKPTQPSMMMOKKOMJNPOQQJMTMMRMMOPOROOQQJOPPOONOROMONORKQMQPNSPJLKMOMOTPNLNLMOOMPLMNNPPQPNNJLQNPPNRSQMJMQMROPQQMMNQVMQNQNOROQPNQPOONNNSQNRMTTSN	Estonian
estorni	$x_1$ is a starling/Sturnidae of species $x_2$.	See {cipni}	fu'ivla		MNPRLKRKQNVJRNONONOOPRORONKORNMPLSPRPKSQPJQNLRHONNNMJPQQOKPOPTTQKOKPROOONQJMSMSOJNMOOONNMPPPRRKPSKMOOMRPNKLJRLOMKOMOLLNJPRMLRNLORRQHNNMOKNOKKRQQNOLPMRQNOMOKLRRLOSMNOJMPPLNPNMPOPMPPSNQPRQKOPMPOROMQOMOPQLOOPROOKPNMLQSPRPMPPMKOOQKSPLORMNIRNKUPSSNOOOMMMORMLMPOOMPMOMOOOLPURPQONQQNSOONLPPMNNOSMMKNOJRRLOMPLNQSOQPNMNPTNLMQMOROQPNLPOPNQNQLPONLPROSOPPNKQQONLQRONQSQNURONQRORPMONNNMLLPPONPUPSS	starling;Sturnidae
estre	$x_1$ is an ester derived from acid $x_2$ and alcohol $x_3$	c.f. {xumsle},{slami}, {xalka}.	fu'ivla		NLORRSPOTLWLMOOPMONORQPSQQPORMONPMRPNLUQPJQLNQOONOLOKNQMNNNRNQRPKNQMPNLKOPKQSMQPLOMRMQMLNROONOOPQNONOQMJINNPRPOLNJLQNLNLPNQSPKNOMQPNKNLPKKNLHOQOOQPMLQMQMOQPMNPOMPLNMPPSPPQNPPKORKOOSRPPJQLQNQOPLLLOPOPPVPQNKOSQLONMKPPMRQLKLQNORNPKMNQMNNNNNKORRTLQOPNPORPRRROMMNMOMNNMQORQTOPKOMPMONPQOOMNLNRNLPNNQKUQLSMLLLNONQLLMMRRNNMQKQOOLMSMNPOMRLPRMQPLLQPNNOOLOMNPNPOPQNQPVKMSPKKQSONQONTOMMMNMPOLSRYP	ester
estrema	$x_1$ is $x_2$ dunams in area by standard $x_3$	1000 m², except for the Iraqi dunam and the former Turkish dönüm.	fu'ivla		SOQOLLPNRMTMQLMOQNOMRQSPPPQRRQMROPRPPNRPQKSONSNPMPSSMNRONOMQLTPONPNMMKQOMOKLQQOPNRRNLPONQJQOMRRNQPMPSPMMMONOROMJMNNONLMMOMNRNONOPNSLKNNNNRNMKPRPOQJMKSRPQRQQNQOJNLKPLMKQQOPNOORKPKMQLOTLONOSNNOONNMRPORQQTKNSOPTLRPLMOSOKMJQNMLOLQJNMLTVMQJMQMRQTQKPQPPOLPLLLOLJMRKIPNLPQMQQPNNMOKPLRQRONRMMQOPQMQPQLMOOJMJPMSTPPMNPQQUPOQJOHNNOMNNPNNPSPPONJPNMMQNMOSOMMQORPMQNMLPQPQPOMIQPQRNNLNPQPPPNPKNPSONR	dunam
etkinu	$x_1$ is/are Echinus/sea urchin of species $x_2$		fu'ivla		NSSPLOQMROUGPOPPPNNORSNMLMOQSPKNPPRTPKRSOOOMPPMMLNMLJQPLJKOKQQRNKQMNPQPPNSLLQMONJKOMPQLNJOPLROPOOPMMNRNKMLPPSMLHOOKQLMNQPSPQPKNOPQNKLPMOLLHRJPPQNONMNROLNKQNNPQNMSNPROLMPMMNQMLMPKOPTSPMPQJROPQOQQMQOMPNSPMLNNLRKNMPNQSQUQLPOMMOLQKQNOTSOPJNNJQQPQQOIOMROSRMNONPMQNQNMOQQMNURPQSJOPMTNQRMQNLONOPLNNRNNPOKMPOLMPPNRQPNNNSOOPOKQOORNROMLRQQQQOMNNLRTQQMONPMNONLORONPQPPOQQOPLRRQSONNMLQLLQMNOPSSSO	Echinus;sea urchin
etkuni	$x_1$ is an etic unit/set of units forming emic unit $x_2$ in theoretical field/according to theoretical model $x_3$; $x_1$ is etic.	Counterpart to {emkuni} 'emic unit'; synonymous with {se} {emkuni}. A distinction between 'emic' and 'etic' units is made in many schools of linguistics. (A very different emic-etic distinction is used in anthropology and sociology, referring to contrasting approaches to field research.) The terms derive from 'phonemic' and 'phonetic'. The allophone is the prototypical etic unit; several physically distinct allophones, or vocal sounds, are perceived as one linguistically meaningful unit, or phoneme (an emic unit). Allomorphs and glyphs are analogous etic units in morphology and grammatology, respectively.	fu'ivla		NIMMLMPMTPTITNSLONLOOTNOSPONSOOSSQOOPNPOLLQNORJMKMRQMTNMPQMOMPPQLQMOORONRSPPVONONQNMPTOMKOMNRPRQPOPNNRNPLJNMQKPIKNOMPNPMNOKSQLNONQNKOOMRPQQWNRPPLROMNRPQPOMMLONQOPJOPQONMPNNMOKLOIPNRPRNPPJMONQQPNLLRLNOPPOOPOOVJOKKQNOOOMMPMQLOMSKRNOSSNSPMPLOMORPVQMPOMPLMLMMNNNNNQNLLNPPQPLOQMMUNRPOQRLLOSLOSLQPQOKPPLOJNMGPOMPOMOMRRQOMQLPOONNQLOKRLQPOMMRQPPRPOQRQLOPMPOMMNNNMOPJOQPLKQQQNOPQNPNIOOMROPRTPO	etic;etic unit
etmoi	$x_1$ is the value (sumti-object) associated with $x_2$ (label or description), from compound object $x_3$, in interpretation rules/system $x_4$	Generalization of {moi}. May be used as the brivla form of {moi}, but also may be used to extract values from compound objects, such as dates, addresses, sequences, or even passages of text. See {pormoi}, {momkai}	fu'ivla		MPOQPOTNULRLROQRPNNNRQLRQRNOURLSSPPQNNRPMLRMPQMMLPPTKSQOMLOMNQSOONMMNOOONQLPVNPPLQPQNSPOQRNNRSPMPNQPQSLNLKRIRMMLLJKOOOPMONMPQLMOMNNLKOLPNQOQJOPQORNNPNOQQSRPLOPNPNNONPRQNOMLLNOMNJLPPPONNPLOLORPNNMPQNNPPPQLSNPRKOQOLSRMOLKKIPLOMQKKLJQPRQLLLOOOMMMSNONMNRRNPOMLPPKIQJNONOPSPNONQMRLNOPOLMNNMPMRKQOKNLRQNQKONMPPMNQPNKPTNOJOKPKOIKMLNPONSNQNJKORRPQQTNPLOOOUNMQSQQRTQNPSQNJQPRKOOKRNMNMPQOPLQQPN	extract value
etre'o	$x_1$ is ethereal/the ether;	From the latin "aetherius" and the greek "αἰθήρ". Is the element that was supposed to fill the void above the terrestrial sphere.	fu'ivla		POSPPJWNTLTJOLQLNKMQSRMNQSOLTMNQNPPQNNNOJLROOSONOORLMVMPOLKLOSRRMONILPNMKOMQSNOPOTMPNRPLLNQONRSRQNOQPQKQLMONQNOIPMKSPONMNRNSPLNOPPPKMNNQMNKOLOOPPOOKLQNNMPOLLPMQPRKSOOLOONPMPMNMMNPPPPPMOQJNQQRQNOOPNOKOSTPMLKRRLNOLMMRSPLKPNMKONMLRQMPQNPNOOIRMNPNTPLNMNQTOMOLOONNNQNJINORRPNLONNRLSROVLPPQRPRONPNTKOQPJOPPRLOOOQPRPKMQLOLOLOPOMPPMOMTPQLMPNMROLRNOSPPLPQRSNLOQQPKRQKMPOMOMRQOQOMPOQONNOPOOQQTR	ether;ethereal
etxani	$x_1$ is some ethane	See {metxani}, {gapci}	fu'ivla		NOUPMQRLTOSKONLNNPGMMQPQLQNNTQNQMPQNQLTQOJQLONNNSOOJMMQQRMOSORQOLPNMMPNPOTNOSPPNLLQMOPKNRNJOMQRNOMERPTMOMQONONNLQNQNPNNPOPOTOJQOORQPMOLNKKLNIRQQPPPNLLOQNNPQLNMPNPLPNOMURPLKPOMLQJNRMOQONTONROPQINLNPOLOSMRLMNQPOKQMMPNNPOILOMNOLRNNPNQQNMNMLNQQSNRPPNLQPOPQOMNMMRMONNNQNIRTONNKMQOKPMNQPOMPNRNSMMJROOROKQOLPMPNKKNSNOSSOORPPLOOPLONLNPQPMQQMRPQLOPNPQOMNPOUKRPNOPRQRPNLPOQPTPSPTMRQPOOPNORPTPSL	ethane
etxanoli	$x_1$ is some ethanol, the common beverage alcohol	See {jikru}	fu'ivla		PMPQQQQOPKUMMPPMMLOPPQRQPUPPTPNTPMQOQMRPOKPOMRKPONONLMVLOMORLRMRONOPNNJLQPKMTNMQLPPOOPKKLPJOPMQQRMLOPUOLNNPOSNMLMLMPNMONLNRQPLPOMNMOMMNOKMPNGQPOLOQNMNNPMNRONPOSNPLRNPMRPQONPPJLOMMNQRNNOQMOKRLPNPLLPNMQSPONQPQQMLPMONOLOMKLRNOOQPOOONTLMOMPLMPRSVNQPQPOPQQNMPPKNNKMKLINRPOSQPKKOORNONOPSQLPOTOPQMKRPNQRLSMMKMNQPQLQNMUQNPNRLPNONLPRNPONPMPRMQQNJONONNQQMNOSPLMQMPNNSMMONJLQQQPQNPSRQOOOLOOHVRYQ	ethanol
e'ujbo	$x_{1}$ reflects Eulojbanic language/culture/nationality/community in aspect $x_{2}$.		fu'ivla		NOOQLMTLRMSHOPQQPMNNSNRRRPPNNNKQSQORMLRLJKRNMTMSKONNMMOOMROQPQNSNNONMQSLPUONPMLMQPPNOOMNOSQORPNKSROPPRQSNJONQMLINMOOQMOPNPLRPOMORPPNLNLNJIQPLSNRKPMTPRPPKOPOORMLLNOPSLMOONMQOONLNMOMNOQOOSPOQOQOQLMQPMONSVLQLMORKNMLQSVKPPMNNMJOONNQKMRUPPPJOROMRTMTNPLQKPNLLNNPNLLPLMLOPNJQQONNMMQOPOQNQNMOLOONQOQRPNOMFNLNLQOOKLOORMLQPQMNLPPOMOPORPMNOPMQLPNOOTRQOOONLQMPPJOQMLOPOIPPSMMRQPOPLLONMPPOPQOQVRPL	Eulojban;Eulojbanic
e'unde	$x_1$ suggests/advices $x_2$ to do/be $x_3$	See also .{e'u}, {stidi}	fu'ivla		NLSRQPTRNMPMSSRQOLPOONQNONOQNRLSLQKSQPPPJRPNPQPMMPHONNQPMOPMMQNMMRMPMROOLPMPSMLMKROPMRKLPPSMMRMSLJHPPPNNMLPSROONMMOOMMOPPSPNOKOOOQSPMOMRLOQMJNOPLRKOPRPOMMSPRNMPKNLRMONMQQMOSQOLNNOMRSQJMRNORHONLNNNQLMSQQKJNMPPPNNOROTMPOKOOOLOPPPORLPNQLIJRQMNMNNQLMMSORSTONNQPMORMPMSQONNLOQLONOJLLPPRMPKOROPMOQOPMMPPNMMQKPJMMMOOMQTMOLMRMMONNSPNNONTNPOKOQJQONPPNMQPROUNROKQMOKRLPPSLOSONUNOLOLQPSUPTOPRRPQ	advice;suggest
exlesxe	$x_1$ is a spreadsheet/table containing data/etc $x_2$		fu'ivla		MMMONMPNUOWPTNOPPJOOORNNSQNOPPLQPROQRLNQLJQOORKMMQNSNQPPMPOQMRSRNOJOOMNNLTMLRNOPKROSNQPQNNNNRSLQTONPPPOQKKQMRKMLKIKKILOMOOJQPMNOOPQNNONOKQPSIRRPNQNLOOPQRTQOQPPNLMLONOPSPNMNNOPLOIOORQQMNPKQNNPPJLNMSMMOVRPMOQONOLLNMQQLLNKOLOMOMPLONOTQPPLNMLQRPNHPLNNQQQOMPQMOMONKPKOOQMPTPQMMPMQNQNQRKONLNNRSJPMLLMPPMMNNMMNSPPPNOMOTMOKOISNONJRKONPRSNTNJNNOQORPRRMOQONSONRMRNRQSLPNQMMQOQLQOLOMMNMQOPQKQSQO
ezga	$x_1$ (record, movie) has the dimension $x_2$ (ka)	$x_1$ can be {vreji}, {skina}, {draci}. $x_2$ can specify length in time, space dimensions of its frames ({kantu}). See also {tcidu}, {skicu}, {zgana}, {ze'a}, {temci}, {canlu}.	fu'ivla		OKNNNSOQUKUNPRONMONORNQPPRMQOPNSORQRONNONOVPNRKOJOKTKSROMNPMLRQONQJNMRKQMOMJSPPNONMPOSPNMNMNOQNLPNQMQMOSOMPORKOLONROJOPMQOLMLNTONPPMOQKTOQMMLPPSMRNMOROQNMPNLONMNLQNMOOMLOKMLPQMKPROQLROQRNSNNSMOPPMSPOOPOOLPNMUJMONLMSLOJJPQOLOQPLMLLRTPOMLMKQQNMLTQLLROQQMONPJNPJMSJMOOSNSOPNQNPMOQNRRMMROQJQOMOOOLMPRKPIOOONQNOSRMSSPNPMROQOOJOOKKMPRTNSOKPLLOPPSQRPMLNOPPMQQRMONRPPMONKQTPSMNNSOLNRROQNLPTOO
ezli	$x_1$ is a place erased from the place structure of the parent predicate according to the rules $x_2$ (property of all the places of the parent predicate including the one filled with $x_1$)	Default value of $x_2$ is either specified in the definition of the parent predicate or assumed from context. '.i broda le ezli' is equal to '.i broda {zi'o}'.	fu'ivla		OOPPONRLUNVMUMRQPJKMSSMQPPOPWQNPRRQQTJVPMNPLQSMPMNOOMPQRKMQMORORMMOMNQPOKSLOTJPRKPPNNPNMPRPJRUOMQNOOQONOMMPNOOKHOJLPRPKJMRNPMKJONOOKMOLOMQOQGOORLNMTOQLMNOSLKPLMOMKNPOLPPPNOPOOLOKOOPPPMORPONKPSOLMOQNNLPOQLLNNQQPQNOMQMNNNNTOMONOPOMKSOSNNNNPQQPOLQNMMOOQQPRQMKMQMKNLMMQMNSOOPOPLOMQPSPQNOPORMQLROOMLLOKLNRMOQPMLNMOJNQOONOOLNOKMQLMLRMTOPQNLMOMLROQNPMOOOUOQOQPPOOQMNPQKMOQSQROLMQOLQTOORMQSQM	zi'o
fa'arda	$x_1$ is a part of Lojban text representing rule 'space-offset' according to the first edition of the book 'The Complete Lojban Language'.	Inner structure of the rule: FAhA NAI? VA?. For the description of the syntax see {jarnezi}.	fu'ivla		LPRMPMRMSMUNSNQPLKLNUTMPPSPOQPKPQQORPOSPMKSNRSKQKPNNMPTNLPPNQROPOIMNMQMOMRMNTRSNOORQMOMLRQRLORLNPOORRNOPMKPMQNOMNLKNPOQMMOLOOMNOPOLKNMKPIQQLJPQQPLNNPPPRNTRMLRNLPMMOMONPMOMNLPONPMMOQPOKLRMPONTSOJLNTPOQPSMKOPPONQPOMOTNMMLKRNNOPRNNLLQSQPKNPQQONLLQPLNNMQQRLRMLMMLHOPOMPNORPSQNMIQNSOOQNOONOLQNQSRPPLNOIPLPPOQRNNLPPNPUOPMPMPNOKIMLNRPORNRTLLNQORMRQPNNMQNRMMPRTNNPRKQPQKNQNQOPMMPNOMMOPNPLTUPM
fa'arfafine	$x_1$ is a fa'afafine of species $x_2$ evidencing fa'afafine trait(s) $x_3$ (ka)		fu'ivla		NMNQRQSOQRUHPPJOMNNPPQSOOPJNQNNTRNNQPNTRMKSNQRNQPOLNJLUMMLKOOOPPPPOLQPPNOONTRMQLLPRQPONJIRPPPOLORKKONMOQIJLNOOMMMONOMKPNLOPRPKMOORPKOKLNMOMQLRMONKOLPQPOPJPOJROLMOIMOKNQRNPMQMMNOQPPSRNPKPMPPMOMMNJMRSQNRNQONROPOPMLLQRNQOOKPLNOQMNONPQRNNNPRJONOTQQMMPNPPPPMNNNLOOLPNKROQQQUQMMQMSOSMQQSQMQOMOQSNKPPQQPLPOOMNPQNNPPJMRSPPKOLMUOONQPPRMLPMOSPTQKNOOOMPLONOOOMPPOOMMPRMMPROLPQORPLMSOMLIMNOROTQVN	fa'afafine
falkoni	$x_1$ is a falcon (genus 'falco').	see {cipnrfalko}	fu'ivla		MOPPMLRKROTJMOLNNLPPQQQRKQJSSNLRPRNQTNRRONTOPQLMPPMMKPSQMHNOMUOPMOKNPQQOPQJOTQQQLOMPPOKLLNOOPPLORNKNRMPOLLLPQJMMKPKPJLNNNQPOTMLORQQLRKNOIPNNHQRRMKLKPROMOMOMLSQMOOLNPKKTRMMPPLQNPOQNSNNOPRLQPMPSNOPPQSPNSLQOMPPPNPQPMOTPQOKOPKKONPOOLNSSPMKROLTNOROOMMONMPRPNKMLNOLONMMOOOQSPPMPPPQLSNPMLPOPOLLQRMLPOOQRJONRMNRSOMPRKMQVPNPPNMPOOPMOOPNNSQNOOPMLMQOPLROQLNONPPKOOQOPPNSOUMNQQRQOMMTPPMJOONQOUQRS	falcon
falrenai	$x_1$ is measured as $x_2$ (number) on the Fahrenheit scale	See {kelvrfarenxaito}, {kelvo}, {jacke'o}, {glare}, {lenku}.	fu'ivla		QNQRPOONULVIRQPJLMMPPQPQRNLOQTMPQQOOQLPQMLTMOTNPLRPUKNQQQMNPKUOMPOLKOQOORPLLOMQQNOQQPRPOOOPPLVNOQRNMONLTNMQNQLNJOLQMLNNOMRMOMPQOORSLLPKQNQQNIQOOPQMOOPPPOOPTIPPMLLJKORNQQOPNPQOLQJPORPTKQPLOOLQNNNMONOOPTPMOOOQRMQQLNNPOPNNLPOKOLSKPLORPPRMLKMQQOPKSNKORNOSNQNLKQPKLOKLNQNQQPQPKMNRLQPPRKPOMPKQRKPPPOPORONJJNPOSPNNPMLSRMQLQKLRONMPKLQMKSPRNMOLJPOQPOROOORMTLOOLPONQPQPMPJLRQLOQNMRPNMLOMPLOSRLL	Fahrenheit
fancrfuri'ei	$x_1$ is the Fourier transform of function $x_2$ where its $x_3$th argument (time-domain variable) is transformed into the corresponding frequency-domain variable $x_4$ (in the same position in the Fourier transformed function argument list) using conventions (especially mention normalization factors) $x_5$		fu'ivla		MOOOQPPOROUPQQRMMNLLSRMMQNOKSQMSMQKQPLROQKPJMSOMLQRSMRPRPMOMLQPONNLLMOJNMORNSORMSQPMRUJOONMNRQOOPQOOMOPPLKMPQKNLOIPOLPOMOPIQNNPOLTNLNPMMMRQRHOMPPSQNRRNTOONMKOMPLIOISPMPNNKNOPTMQLONQPVNPNKQOKQPPIPOPPPSRQPNNRLQKQLOPOPKNJKPNPNOORLOLNQRROOKKMONNLHQNMNQMQPOQQKNPPLLOPPKQOQPMRPMPLPMQNMRNMRPONSOIQQMRPPQNPKLPNOTNONNLNQQOLLRKPQOKNOHONPMRNPMOLQOPQQNNRNJPNNPPROPQPOKQLOPRQLRLQRPPOPPNNOTPMPMOUPP	Fourier transform
fancu'alge	$x_1$ is the result of applying mathematical function/operator $x_2$ to the terms of ordered list $x_3$ (inputs) in the order presented, according to system/definition $x_4$	See also: {fancufacki}, {jorlge}.	fu'ivla		LOQOMPOPTPTQVOOPMLNKRRHPOOLMSPKPSPOPPIONLKSMNSPMMNKUJPQPOMIKLQPOPNMMNRMNNPOOTNOQNQNOOQLKQPOKPSPMTOMONQNMOMOLQIPJOMJPMOOMOOLPQPPOKMRKMOLMKSQPMRNPQQLNOOMOOSOPJNNPOMLQPMROOMMOQOMOQKMOSRSJPQKRLLSQMKNMSPNQQRRMNHOOOPPPQQONNLIOPRNOLUMKNKROOQNOMNOQNKMROOPQMOUPPOOLOQMLRNNOPMRPPNPLPNQPNONSLPPONOROLSNPSNORLPKMNOSSMPROJKTRONPNLPNOKJQJNQPNRKQOMLSQONNNQPRMNPMSNPRPROPPPNTNMMNRONOOPMMRMKQONNNMPSRN	function result;operator result;result
